100460500	Tattoojordy	32	70	1096	0	30 Dec 2009 10:00:48 GMT	
100462672	AtikaHanum	463	448	6366	0	30 Dec 2009 10:15:35 GMT	INDONESIA
100464330	iBiebersWish	1326	1082	6190	0	30 Dec 2009 10:26:35 GMT	and Dream Big :)
100476758	NorthantsNews	0	788	19846	0	30 Dec 2009 11:42:29 GMT	Northamptonshire
100478660	kellywearing	287	139	2722	0	30 Dec 2009 11:52:35 GMT	bishopbriggs
100491580	annisaDillaa	796	804	11388	0	30 Dec 2009 13:01:13 GMT	ÜT:  6.96748,107.666234
100495835	richstockrowing	136	89	332	0	30 Dec 2009 13:23:08 GMT	Hammersmith, London
100509559	Katexx2	172	199	1313	0	30 Dec 2009 14:26:11 GMT	Wherever your mom is
100515149	marlenealexis	340	285	16490	0	30 Dec 2009 14:51:52 GMT	the stratosphere.
100515267	803socialite	497	630	4324	0	30 Dec 2009 14:52:19 GMT	On a Skateboard...DC, Cola
100518942	Rufflee	84	52	503	0	30 Dec 2009 15:07:58 GMT	Vancouver,BC
100519557	CatjeLove	239	168	3417	0	30 Dec 2009 15:10:39 GMT	Apeldoorn
10052822	CharlotteAutry	5678	5876	17848	0	8 Nov 2007 02:18:11 GMT	Nashville, TN
100533307	thinkerspad	143	1548	39090	0	30 Dec 2009 16:12:12 GMT	Mumbai, India
100538085	ShadBrody	457	612	36046	0	30 Dec 2009 16:33:38 GMT	Miami Bitch
100538876	sukelin	391	316	17662	0	30 Dec 2009 16:37:06 GMT	indonesia
100540841	UglyTruf	165	278	14021	0	30 Dec 2009 16:45:21 GMT	Trouble.
10054172	crispylettuce	417	363	3383	0	8 Nov 2007 03:15:47 GMT	San Mateo, CA
100542033	rhaymu	215	321	11213	0	30 Dec 2009 16:50:25 GMT	nigeria
100557074	Dionneplecht	105	265	6961	0	30 Dec 2009 17:58:12 GMT	
100557494	Liffick	81	15	12	0	30 Dec 2009 18:00:06 GMT	Indianapolis
100560052	UnitChiefHotch	19	98	5656	0	30 Dec 2009 18:11:46 GMT	Quantico, Virginia
100563581	juliaperrez	361	172962	7001	0	30 Dec 2009 18:28:03 GMT	#THEJAKARTA#CP: 085694669001
100563753	Qurayshi	1392	1546	93680	0	30 Dec 2009 18:28:54 GMT	Kashmir INDIA
100566356	WindingViolets	373	260	836	0	30 Dec 2009 18:41:31 GMT	Kingston & Toronto Ontario
100572778	kevinferrell44	226	201	3787	0	30 Dec 2009 19:11:46 GMT	San Marcos, TX
100573461	jdrisdelle	139	137	606	0	30 Dec 2009 19:15:17 GMT	ÜT: 45.080754, 67.060022
100576720	creativeauthor	4732	4847	49948	0	30 Dec 2009 19:30:55 GMT	US
100576874	BirungiIves	341	199	3400	0	30 Dec 2009 19:31:37 GMT	
100578300	shwan93	108	168	4597	0	30 Dec 2009 19:38:36 GMT	Bahrain
100578712	Maleny8	323	198	6375	0	30 Dec 2009 19:40:41 GMT	
100579276	metacouture	2031	2078	5319	0	30 Dec 2009 19:43:13 GMT	where ever you log on...
100582502	AmyBruss	135	112	3049	0	30 Dec 2009 19:59:19 GMT	South Africa   Jozi
100583396	TheMindOfBrose	197	512	19539	0	30 Dec 2009 20:03:42 GMT	The Republic of Czech
100585281	haniape	101	26	263	0	30 Dec 2009 20:13:12 GMT	Surabaya, Indonesia
100589262	NiaBhatti94	339	302	7879	0	30 Dec 2009 20:33:02 GMT	maryland
100590803	beckstar10	97	15	19	0	30 Dec 2009 20:41:03 GMT	Bed
100591580	aernidius	113	150	6602	0	30 Dec 2009 20:44:56 GMT	Singapore
100596128	YesSirImHerrr	380	518	17984	0	30 Dec 2009 21:08:20 GMT	SD Raised! CaL VEfornia Made!
100597577	Epikk	271	230	5857	0	30 Dec 2009 21:16:21 GMT	
100598261	bethlehemcrime	0	88	2099	0	30 Dec 2009 21:19:47 GMT	Bethlehem, PA
100600829	gotDAMNgirl	355	521	11311	0	30 Dec 2009 21:33:29 GMT	DELTALand
100606675	swagtasticccc	78	72	2999	0	30 Dec 2009 22:02:44 GMT	Somewhere, Over The Clouds
100610504	rebeccasheps	52	133	5014	0	30 Dec 2009 22:20:08 GMT	Aberdeen
100613650	Manolo2SAVAGE	253	1018	31550	0	30 Dec 2009 22:36:08 GMT	Garden of Weeden
100613675	jpigg58	124	102	4330	0	30 Dec 2009 22:36:17 GMT	kansas city, MO
100616305	KiefSweat	195	200	15056	0	30 Dec 2009 22:50:03 GMT	where im tweetin from..
100616606	leticiasb	166	180	4974	0	30 Dec 2009 22:51:39 GMT	
100617425	captoemusic	92	44	499	0	30 Dec 2009 22:55:59 GMT	Toronto, Ontario, Canada
100624327	Shamickedmond	242	280	13450	0	30 Dec 2009 23:32:19 GMT	ÜT: 51.490607, 0.048499
100634050	BillKOSby	461	661	36698	0	31 Dec 2009 00:25:46 GMT	Where s Waldo,Md
100634161	tyler1012518	110	37	403	0	31 Dec 2009 00:26:21 GMT	
100637453	uktechnews	192	2431	81440	0	31 Dec 2009 00:44:20 GMT	UK
100640395	RiseAgainstCal	547	429	12231	0	31 Dec 2009 01:00:47 GMT	Durham, England
100642568	thelovelyjones	286	244	19858	0	31 Dec 2009 01:12:36 GMT	Davy Jones  Locker.
100643099	AssociatedPrep	385	401	8532	0	31 Dec 2009 01:15:25 GMT	
100643953	vinis94	104	143	6425	0	31 Dec 2009 01:20:02 GMT	
100648123	NolaDarling	161	356	12667	0	31 Dec 2009 01:42:33 GMT	Isis  Ink Well
100648202	Gumstep	24	47	2151	0	31 Dec 2009 01:42:58 GMT	Temixco, Mexico
100649738	deejaylightsoff	1468	1841	8308	0	31 Dec 2009 01:51:01 GMT	Moreno Valley, CA
100650666	nonamesoldier	2	100	14284	0	31 Dec 2009 01:56:14 GMT	null
100651622	iansherridan	40	43	843	0	31 Dec 2009 02:01:30 GMT	
100657884	TheTomEgo	140	3674	27607	0	31 Dec 2009 02:35:37 GMT	Verified
100658765	Tbok33	127	28	764	0	31 Dec 2009 02:40:25 GMT	Oregon USA
100666239	KingTatOnline	258	365	8971	0	31 Dec 2009 03:20:46 GMT	Tucker, GA
100667711	hottheadd11	81	38	1678	0	31 Dec 2009 03:28:14 GMT	Timbuktu/London/Hong Kong
100673006	OdagiriRyu	242	105	6239	0	31 Dec 2009 03:55:16 GMT	
100674865	ririnfebrian	296	177	1948	0	31 Dec 2009 04:05:05 GMT	ciledug
100675000	audreyhasian	111	121	1880	0	31 Dec 2009 04:05:45 GMT	ÜT:  6.886358,107.582642
100675012	OhhMyAshh	265	135	9066	0	31 Dec 2009 04:05:47 GMT	
100678782	philbaroni	294	12453	15360	0	31 Dec 2009 04:24:56 GMT	ÜT: 37.47685, 122.196438
100678935	singincedL7	172	181	1266	0	31 Dec 2009 04:25:48 GMT	dallas
100679591	ImSinZ	60	71	5004	0	31 Dec 2009 04:29:30 GMT	ÜT: 3.587421,98.693477
100681395	DadyK	145	370	15285	0	31 Dec 2009 04:39:12 GMT	Bandung
100681905	SeductiveBabyy	146	159	3423	0	31 Dec 2009 04:41:51 GMT	Killa Cali ;D
100682954	crazyyafai	141	290	2989	0	31 Dec 2009 04:47:08 GMT	U.S.A
100687121	lovingly	63	21	64	0	31 Dec 2009 05:08:58 GMT	sydney, australia:)
100687556	YoungKangaroo	219	1019	19328	0	31 Dec 2009 05:11:18 GMT	Everywhere Your Not (; | M.I.
100697640	bvc17heartCR7	185	174	25603	0	31 Dec 2009 06:05:55 GMT	
100698638	SouthernKid13	388	376	18650	0	31 Dec 2009 06:11:02 GMT	St.Louis by way of Wynne, AR
100700290	uloveCOURTZz	429	225	5670	0	31 Dec 2009 06:20:55 GMT	HOUSTALANTAVEGAS
100702029	REALSHxT	541	809	23272	0	31 Dec 2009 06:31:48 GMT	..somewhere being REAL
100702444	dclickers	413	256	3616	0	31 Dec 2009 06:34:21 GMT	
100704049	kupcake18	173	182	3459	0	31 Dec 2009 06:43:57 GMT	
100705242	OMGiitzME	576	536	6120	0	31 Dec 2009 06:50:52 GMT	Roanoke,VA      Bham  Gump,AL
10071182	stairbundy	159	137	1921	0	8 Nov 2007 16:42:04 GMT	
100711993	DeAnteCMan28	325	366	2833	0	31 Dec 2009 07:29:26 GMT	Nicolet area
100712252	YourMomSkypesMe	257	277	3788	0	31 Dec 2009 07:31:07 GMT	MIAMI!!!
100712298	Tatjania	22	14	39	0	31 Dec 2009 07:31:24 GMT	
100718431	Ladaat	1675	898	5415	0	31 Dec 2009 08:09:39 GMT	Israel
100733540	flipflopsnat	405	163	6325	0	31 Dec 2009 09:48:20 GMT	
100734036	atief69	164	114	3234	0	31 Dec 2009 09:51:51 GMT	bandung
100734174	VotreAltesse	188	670	29606	0	31 Dec 2009 09:52:49 GMT	Houston.   Maryland.
100742521	houseshareinfo	3035	2832	1483	0	31 Dec 2009 10:50:28 GMT	Chesterfield
100743884	sharemyhouse	1954	1449	1482	0	31 Dec 2009 11:00:05 GMT	Chesterfield
100744697	housesharing	1940	1484	1456	0	31 Dec 2009 11:05:29 GMT	Chesterfield
100754786	soweightless	974	2740	19342	0	31 Dec 2009 12:14:42 GMT	Europe.
100755401	almostfamous820	172	196	15517	0	31 Dec 2009 12:18:49 GMT	In my own mind
100755790	DarkAngelJessy	837	1118	15183	0	31 Dec 2009 12:21:21 GMT	~Malfoy Manor~
100765030	nirbeng	292	306	17271	0	31 Dec 2009 13:18:01 GMT	ÜT:  6.218598,106.761218
10077352	moviepastor	338	2498	23346	0	8 Nov 2007 20:15:50 GMT	Decatur, AL
100774167	realmudmonster	629	709	10516	0	31 Dec 2009 14:12:19 GMT	Detroit, MI
100776142	fadasha	23	8	42	0	31 Dec 2009 14:23:10 GMT	null
100778051	fitabrigita	751	760	4889	0	31 Dec 2009 14:34:09 GMT	ÜT:  1.238092,116.948527
100782381	RoofBeamReader	1330	1661	8290	0	31 Dec 2009 14:58:33 GMT	Chicago, IL
100786356	BiancaYoung3	71	38	43	0	31 Dec 2009 15:21:35 GMT	
100787184	weekiswee	68	41	708	0	31 Dec 2009 15:26:09 GMT	
10078772	DrewOlsonMKE	788	3272	2499	0	8 Nov 2007 21:06:43 GMT	Milwaukee
100792798	suannnn	165	134	21498	0	31 Dec 2009 15:57:26 GMT	anywhere with food!
100796858	GrainneGibney	677	255	2885	0	31 Dec 2009 16:19:33 GMT	Earth :)
100796899	wankycornx	111	37	4082	0	31 Dec 2009 16:19:47 GMT	up yours
100796969	sarahcalaunan	82	38	436	0	31 Dec 2009 16:20:11 GMT	
100797301	Poetolu	73	81	686	0	31 Dec 2009 16:21:52 GMT	Milky way
100797590	haorits	140	403	6932	0	31 Dec 2009 16:23:16 GMT	
100799912	confelligent	86	113	8272	0	31 Dec 2009 16:36:07 GMT	
100802758	ACIDPOPNONSTOP	101	130	8327	0	31 Dec 2009 16:51:54 GMT	malaysia
100810041	RACHEELSMITH	850	427	221	0	31 Dec 2009 17:34:01 GMT	
100810538	PastrySimpson	309	97	396	0	31 Dec 2009 17:36:29 GMT	
100812847	Pkilla225	284	109	875	0	31 Dec 2009 17:48:54 GMT	FAIRFIELD  JACKS AVE
100813324	JCHubbs	192	177	2462	0	31 Dec 2009 17:51:48 GMT	shakedown street
100815933	thejonterry	101	67	2896	0	31 Dec 2009 18:06:18 GMT	Northeast Wisconsin
100816588	PHrozenP	113	99	653	0	31 Dec 2009 18:10:00 GMT	
100817771	modernbird	3966	5097	27125	0	31 Dec 2009 18:16:49 GMT	Washington DC
100818107	ThatsCool	821	1148	21024	0	31 Dec 2009 18:18:47 GMT	Moon Walking On The Sun
10081942	casagrande	194	2390	5758	0	8 Nov 2007 23:16:59 GMT	Moro... num país tropical...
100820047	ctmcdm	47	58	2805	0	31 Dec 2009 18:30:16 GMT	Midland, TX
100822668	SHADMILLER13	255	140	3135	0	31 Dec 2009 18:45:56 GMT	Dallas
